2026-03-19,340.43
2026-03-19,340.43
2026-03-19,340.43
2026-03-23,339.13
2026-03-24,338.92
2026-03-25,339.30
2026-03-26,340.80
2026-03-27,341.17
2026-03-27,341.17
2026-03-27,341.17
2026-03-30,341.21
2026-03-31,341.65
2026-04-01,342.72
2026-04-01,342.72
2026-04-01,342.72
2026-04-01,342.72
2026-04-01,342.72
2026-04-06,343.30
2026-04-07,343.18
2026-04-08,345.44
2026-04-08,345.44
2026-04-10,345.32
2026-04-10,345.32
2026-04-10,345.32
2026-04-13,344.46
2026-04-14,345.58
2026-04-15,345.66
2026-04-16,345.39
2026-04-17,345.26
2026-04-17,345.26
2026-04-17,345.26
2026-04-20,345.70
2026-04-21,346.04
2026-04-22,345.97
2026-04-23,344.85
2026-04-24,343.74
